study_id,series_id,series_description,x_scale,y_scale,mean,std
3303545110,2789152717,Sagittal T1,2.2857142857142856,2.2857142857142856,122.75539988130669,190.6802027018813
3303545110,3851527260,Sagittal T2/STIR,2.0,2.0,70.13272503011622,76.5798154852954
3303624762,1140575084,Axial T2,2.2857142857142856,2.2857142857142856,81.96166161777211,65.61827823574784
3303624762,1520627116,Sagittal T1,2.2857142857142856,2.2857142857142856,245.2330924557323,225.51967951332213
3303624762,2565584358,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,171.51699078068728,170.33332791736942
3303838960,380914181,Axial T2,2.0,2.0,294.35548469387754,276.58076422888564
3303838960,3573284646,Sagittal T1,2.0,2.0,357.67746389850583,411.88069834031444
3303838960,3702694446,Sagittal T2/STIR,2.5714285714285716,2.5714285714285716,269.7361667881438,322.6408929996008
3304253168,540806464,Sagittal T1,2.2857142857142856,2.2857142857142856,103.63932025935374,144.78212517114991
3304253168,2586099958,Axial T2,2.2857142857142856,2.2857142857142856,188.09061304209183,149.74670701310438
3304253168,3629346326,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,79.8540975765306,113.17850786027982
3304686512,1115738528,Axial T2,2.857142857142857,2.857142857142857,159.32184347460574,168.8213441029498
3304686512,2308473020,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,26.549314413265307,39.00255256611839
3304686512,3959768348,Sagittal T1,1.7142857142857142,1.7142857142857142,155.29418978528912,189.270641140191
3306525595,785951614,Axial T2,2.2857142857142856,2.2857142857142856,96.82721629388362,81.8967506930658
3306525595,1727045101,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,74.6205058195153,75.91506417542146
3306525595,3034111569,Sagittal T1,2.2857142857142856,2.2857142857142856,148.95959081177114,123.24065374831537
3308442440,286079117,Axial T2,1.4285714285714286,1.4285714285714286,130.26582828443878,123.87211742032333
3308442440,812096687,Sagittal T1,1.1428571428571428,1.1428571428571428,106.36075330625671,134.37757515159134
3308442440,897160684,Axial T2,1.4285714285714286,1.4285714285714286,148.36803243281324,140.49862902009116
3308442440,2432287396,Sagittal T2/STIR,2.0,2.0,116.30306164406552,144.11674484526512
3311528906,2461997648,Sagittal T1,2.2857142857142856,2.2857142857142856,391.51675748424367,381.23195087346693
3311528906,2910280565,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,253.60055428421367,255.42354524652666
3311528906,3366445951,Axial T2,2.2857142857142856,2.2857142857142856,299.85786402234504,259.9190340462838
3312030931,1930319018,Sagittal T1,1.7142857142857142,1.7142857142857142,120.81252657312925,153.1121296197207
3312030931,2361187376,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,26.74083492772109,36.879664068927056
3312030931,4246042103,Axial T2,2.857142857142857,2.857142857142857,131.09216829487477,151.3933775115928
3314098705,692554736,Sagittal T1,1.7142857142857142,1.7142857142857142,76.252763130922,101.30549964934272
3314098705,1526257147,Sagittal T2/STIR,2.0,2.0,49.32664876776604,70.08440404182547
3314098705,1629702938,Axial T2,1.4285714285714286,1.4285714285714286,77.3590946534864,95.51740359020899
3314098705,2651261582,Axial T2,1.4285714285714286,1.4285714285714286,87.42676415381493,105.97671529364091
3318343342,2686911378,Sagittal T1,2.2857142857142856,2.2857142857142856,141.3981839480584,229.97977170538329
3318343342,2716777999,Sagittal T2/STIR,2.0,2.0,74.3377965118339,78.84724659151485
3318343342,4187664553,Axial T2,2.857142857142857,2.857142857142857,195.5588744859474,204.26458116985586
3319644132,157107762,Sagittal T2/STIR,2.0625,2.0,73.99755416489512,74.31755022479408
3319644132,2455759028,Axial T2,1.4285714285714286,1.4285714285714286,215.12975562384045,204.90905382163575
3319644132,3781889921,Sagittal T1,2.2857142857142856,2.2857142857142856,128.5590831384637,186.4527900878766
3319937888,354619720,Sagittal T1,2.0,2.0,96.48278242404916,160.5818420628999
3319937888,2468956851,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,25.525361636131727,38.19215020002211
3319937888,3492049671,Axial T2,1.1160714285714286,1.4285714285714286,208.63632653061225,279.71791268218976
3323113372,1908436118,Sagittal T2/STIR,2.0,2.0,135.91589984207968,159.54439234287207
3323113372,1990430919,Axial T2,1.4285714285714286,1.4285714285714286,156.2227225283282,145.82082177420864
3323113372,4004767239,Sagittal T1,1.1428571428571428,1.1428571428571428,132.353297345724,160.64740579412873
3324678907,1935317419,Axial T2,2.2857142857142856,2.2857142857142856,200.76389110331633,172.43668241861363
3324678907,2455978535,Sagittal T1,2.2857142857142856,2.2857142857142856,228.92850460496697,204.80029650655638
3324678907,3315315660,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,79.08740292992196,56.59970629437573
3326102488,1878558136,Axial T2,1.6071428571428572,1.7142857142857142,157.0132995492231,191.13606714637422
3326102488,4054914785,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,27.576068708733494,40.681998784412244
3326102488,4089227912,Sagittal T1,1.7142857142857142,1.7142857142857142,182.93111541491598,229.5968371407112
3327162027,260043544,Axial T2,2.857142857142857,2.857142857142857,82.84004486027365,93.9907942667187
3327162027,1374650320,Sagittal T1,1.7142857142857142,1.7142857142857142,89.76360544217687,126.34563806321245
3327162027,4235478147,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,27.72416294642857,42.58731939550643
3328458132,1189881197,Sagittal T2/STIR,1.1428571428571428,1.1428571428571428,73.87851828231292,149.6277999188697
3328458132,1512137966,Axial T2,2.2857142857142856,2.2857142857142856,92.77887784996811,141.57553203963533
3328458132,1788119425,Sagittal T1,1.1428571428571428,1.1428571428571428,133.87155745110545,252.02585232075438
3329250043,134630734,Sagittal T1,3.392857142857143,2.857142857142857,265.2755652484208,303.13450915875796
3329250043,1055738626,Sagittal T2/STIR,3.732142857142857,3.142857142857143,234.50244662597183,267.16071367772156
3329250043,3619991366,Axial T2,2.7142857142857144,2.7142857142857144,267.7035889668367,258.14312745040195
3329250043,3650749938,Axial T2,2.857142857142857,2.857142857142857,208.37352519132654,223.13725673080958
3331954682,458140319,Sagittal T2/STIR,2.857142857142857,2.857142857142857,95.37542118409864,117.5025259303671
3331954682,1627006171,Axial T2,1.4285714285714286,1.4285714285714286,136.95397028546472,139.03514825396067
3331954682,2891110323,Sagittal T1,1.7142857142857142,1.7142857142857142,108.79349091198979,139.26603800615703
3332550698,760889960,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,24.88753454506803,35.16885792912963
3332550698,931234193,Sagittal T1,2.2857142857142856,2.2857142857142856,137.9858524659864,201.28530117567914
3332550698,1112862390,Axial T2,1.7142857142857142,1.7142857142857142,126.5236747600826,119.99054651927761
3334310879,1643005973,Axial T2,2.2857142857142856,2.2857142857142856,276.9207174744898,278.4608440350451
3334310879,2688044476,Sagittal T1,2.2857142857142856,2.2857142857142856,304.2622209821429,348.7247382047459
3334310879,3319690719,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,104.56492745535714,108.71750744400812
3335451812,955963475,Axial T2,1.4285714285714286,1.4285714285714286,137.98990353954082,87.08517394841982
3335451812,3075018987,Sagittal T1,1.4285714285714286,1.4285714285714286,337.65338830844837,260.899461564447
3335451812,3102556927,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,151.3549540910114,157.3796911997756
3335780498,229307832,Axial T2,2.857142857142857,2.857142857142857,144.74168318822095,168.8397155221665
3335780498,3806844314,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,25.907386001275512,33.01717492464805
3335780498,4256597759,Sagittal T1,1.7142857142857142,1.7142857142857142,142.16414487670068,174.2909286444219
3336194522,172926351,Axial T2,1.1428571428571428,1.1428571428571428,160.73624404595822,209.0091481086162
3336194522,1488077147,Sagittal T1,1.1428571428571428,1.1428571428571428,246.39158397734093,319.90400880842685
3336194522,1890123658,Sagittal T2/STIR,1.1428571428571428,1.1428571428571428,222.42405087034814,296.1856902926515
3336194522,2029294626,Axial T2,2.2857142857142856,2.2857142857142856,175.18034996811224,213.45148049397278
3337564969,63043037,Axial T2,2.2857142857142856,2.2857142857142856,423.6270901426977,269.3626592647451
3337564969,2802812920,Axial T2,2.2857142857142856,2.2857142857142856,402.6927790647509,283.2367700113376
3337564969,3786833896,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,280.25672110362,271.61837972389156
3337564969,4090408007,Sagittal T1,2.2857142857142856,2.2857142857142856,472.43665630314626,441.83546399582866
3338309499,567666127,Sagittal T2/STIR,4.571428571428571,4.571428571428571,74.60777313855229,91.34643815964995
3338309499,946443704,Axial T2,2.2857142857142856,2.2857142857142856,116.55625697544643,110.94883666260613
3338309499,2884357547,Sagittal T1,4.571428571428571,4.571428571428571,126.34322559590242,136.72420742668572
3339741647,757040500,Sagittal T2/STIR,3.732142857142857,3.142857142857143,219.35897450498055,267.49840192465115
3339741647,4195187002,Axial T2,2.7142857142857144,2.7142857142857144,231.29085293237193,237.12605485964716
3339741647,4199618867,Sagittal T1,3.392857142857143,2.857142857142857,252.14097424684158,296.5618558649217
3340993109,908413656,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,103.80202041754201,182.3576849523921
3340993109,1802104770,Sagittal T1,1.4285714285714286,1.4285714285714286,153.17490668142256,272.2863444237906
3340993109,2269691905,Axial T2,2.2857142857142856,2.2857142857142856,192.34792491966738,262.8830589313875
3341858614,2009354819,Sagittal T2/STIR,2.0,2.0,62.19661491549745,70.50115638455429
3341858614,2412969514,Sagittal T1,2.2857142857142856,2.2857142857142856,161.47753109056123,237.53119975689728
3341858614,3106796592,Axial T2,1.4285714285714286,1.4285714285714286,269.5366127896471,234.34574992107366
3343942613,409413886,Sagittal T1,2.2857142857142856,2.2857142857142856,149.58773384353742,201.90897737339887
3343942613,3428739785,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,28.661037149234694,43.55849690110031
3343942613,4231470556,Axial T2,1.7142857142857142,1.7142857142857142,197.76775839952458,224.81885855906273
3345734507,3599214892,Sagittal T1,1.7142857142857142,1.7142857142857142,117.69601447349773,154.47014198478192
3345734507,3663789245,Axial T2,1.4285714285714286,1.4285714285714286,148.99331464356575,139.25396526998938
3345734507,4082487717,Sagittal T2/STIR,2.857142857142857,2.857142857142857,100.01146409084467,121.06380859859354
3355993164,2169461765,Sagittal T1,2.2857142857142856,2.2857142857142856,297.38555351828234,268.99293044692723
3355993164,3004317496,Axial T2,2.2857142857142856,2.2857142857142856,69.1370679968416,59.04246523116531
3355993164,3005686985,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,138.1339764030612,126.34552379410367
3359356656,1943706017,Sagittal T1,1.7142857142857142,1.7142857142857142,144.15332562712584,157.74439151030023
3359356656,2819993643,Axial T2,2.857142857142857,2.857142857142857,140.34298451269711,165.60610573174378
3359356656,3297076440,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,27.18079161352041,32.092572781111414
3360871005,1330008107,Axial T2,1.4285714285714286,1.4285714285714286,156.87594228316325,159.59972832295387
3360871005,2503634272,Sagittal T1,2.2857142857142856,2.2857142857142856,109.68651347257654,158.79687786830476
3360871005,4080322624,Sagittal T2/STIR,2.0,2.0,57.10540563881803,58.92876270569862
3362072295,1067857639,Sagittal T2/STIR,2.0,2.0,69.82675094777494,80.11774095215846
3362072295,2284169117,Axial T2,2.857142857142857,2.857142857142857,282.3989808997329,252.0969675414044
3362072295,3414299110,Sagittal T1,2.357142857142857,2.2857142857142856,120.58199249751983,212.9377681235362
3362964060,601315723,Axial T2,1.4285714285714286,1.4285714285714286,296.94542905940784,268.4112523934402
3362964060,818865502,Sagittal T1,2.2857142857142856,2.2857142857142856,120.93168269912131,211.8219952067721
3362964060,1728258576,Sagittal T2/STIR,2.0,2.0,67.659703399589,69.18503842940783
3367650254,1536898889,Axial T2,1.4285714285714286,1.4285714285714286,270.02299514404945,263.09134146323794
3367650254,2512356090,Sagittal T2/STIR,2.0,2.0,67.37499335671768,50.69788382560926
3367650254,2638837358,Sagittal T1,2.2857142857142856,2.2857142857142856,179.43440423044217,255.92580665583714
3368217301,41759820,Axial T2,1.4285714285714286,1.4285714285714286,161.15145521099063,158.28401346246028
3368217301,780521230,Sagittal T1,1.4285714285714286,1.4285714285714286,146.21657100340136,165.96832133603425
3368217301,847395792,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,107.94187903025794,139.9628369595303
3369277408,890756726,Axial T2,1.7142857142857142,1.7142857142857142,184.4614379606009,179.44662975450368
3369277408,2047959168,Sagittal T2/STIR,2.4107142857142856,1.7142857142857142,74.95167565724206,90.33948330734535
3369277408,3307766225,Sagittal T1,2.4107142857142856,1.7142857142857142,391.80034722222223,334.9370489897289
3373245789,222413039,Axial T2,2.2857142857142856,2.2857142857142856,115.7933181084934,102.37820505739856
3373245789,1483881156,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,68.99206222667638,86.62619921499288
3373245789,3929300913,Sagittal T1,2.2857142857142856,2.2857142857142856,117.61079856049562,132.19791303827583
3378072628,576185612,Sagittal T1,2.2857142857142856,2.2857142857142856,161.71203364158163,181.95838281813448
3378072628,1065055200,Axial T2,2.2857142857142856,2.2857142857142856,200.76475854990434,153.51185282913076
3378072628,2708033164,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,106.5510061725583,128.71990977016117
3386487173,598364908,Axial T2,2.2857142857142856,2.2857142857142856,362.0775207270408,393.22834097444127
3386487173,839844401,Sagittal T1,2.2857142857142856,2.2857142857142856,314.9973563644208,379.43053913683957
3386487173,3590113261,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,216.8008973120498,286.68199486085706
3387993595,1477805125,Sagittal T1,1.4285714285714286,1.4285714285714286,153.3788215481505,196.0345554544562
3387993595,2349487748,Sagittal T1,1.4285714285714286,1.4285714285714286,154.90538969494048,196.42703598066248
3387993595,2431159310,Axial T2,2.5714285714285716,2.857142857142857,165.52448381696428,214.81470163649118
3387993595,2877792010,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,112.30472902051446,143.5838001148131
3390414227,1219908042,Axial T2,1.4285714285714286,1.4285714285714286,102.2730379971591,106.20254679107701
3390414227,2491116591,Axial T2,1.4285714285714286,1.4285714285714286,78.9363524265553,84.37162049251766
3390414227,2680277484,Sagittal T2/STIR,2.0,2.0,65.08437727769679,75.67051507900997
3390414227,3722090786,Sagittal T1,1.7142857142857142,1.7142857142857142,80.7090484352223,92.19841882827562
3396002092,1509538891,Axial T2,1.4285714285714286,1.4285714285714286,280.0702704258787,247.49891084042187
3396002092,3591392525,Sagittal T1,2.2857142857142856,2.2857142857142856,113.23337452168367,189.6662192894068
3396002092,4248836900,Sagittal T2/STIR,2.0,2.0,89.78400330835458,105.53647950100412
3396716676,555265121,Axial T2,2.2857142857142856,2.2857142857142856,324.8081672512755,210.15943403499227
3396716676,1394564647,Sagittal T1,2.2857142857142856,2.2857142857142856,443.3827769109876,335.7415064096988
3396716676,3226974782,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,266.740719809129,224.91794483189574
3397114375,289092083,Sagittal T2/STIR,2.857142857142857,2.857142857142857,94.82524314413266,120.81722774919182
3397114375,1482718348,Axial T2,1.4285714285714286,1.4285714285714286,138.62897470469167,140.54852744221753
3397114375,2204354751,Sagittal T1,1.7142857142857142,1.7142857142857142,112.09559816113945,148.59106711964188
3397219212,1044425930,Axial T2,2.2857142857142856,2.2857142857142856,245.07374123086734,172.41017618438627
3397219212,1284046345,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,209.0355870413069,231.5790284325037
3397219212,2275576956,Sagittal T1,2.2857142857142856,2.2857142857142856,230.00501772223313,266.4436192341159
3402554157,2480232285,Axial T2,2.2857142857142856,2.2857142857142856,245.03281150350765,245.07458127527727
3402554157,2486694729,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,199.1463481877126,240.35692213750707
3402554157,3159375325,Sagittal T1,2.2857142857142856,2.2857142857142856,326.57504583864795,364.27743244230106
3412978571,1045277834,Axial T2,1.4285714285714286,1.4285714285714286,116.04270792895963,130.866352347473
3412978571,1155163027,Sagittal T1,1.4285714285714286,1.4285714285714286,125.0157621642407,128.03780408964522
3412978571,2102169037,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,84.9133227509754,107.82982517181965
3418118075,123984223,Sagittal T1,2.2857142857142856,2.2857142857142856,169.2223782286352,232.12495365124667
3418118075,2533592827,Axial T2,1.4285714285714286,1.4285714285714286,280.0604624104106,236.60953739683322
3418118075,2935410706,Sagittal T2/STIR,2.0,2.0,62.66365892059949,62.778846828950954
3421079924,2143729015,Axial T2,1.7142857142857142,1.7142857142857142,139.6571136267007,163.73315087185958
3421079924,3511164282,Sagittal T1,1.7142857142857142,1.7142857142857142,110.91042940613745,158.1988473396009
3421079924,3992193239,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,35.21097618734994,45.49756256099577
3421594215,31901941,Sagittal T2/STIR,2.0,2.0,66.14326969068877,72.2160287237618
3421594215,1330621357,Sagittal T1,2.2857142857142856,2.2857142857142856,158.72180424904337,254.62046449723888
3421594215,2018741388,Axial T2,2.857142857142857,2.857142857142857,223.87379984952966,231.2433432248048
3423802304,212679144,Sagittal T2/STIR,2.5714285714285716,2.5714285714285716,159.27933198949222,203.40442171275143
3423802304,2495072756,Sagittal T1,2.0,2.0,193.62178749848152,246.77460375907762
3423802304,2967119223,Axial T2,2.0,2.0,216.26259665975766,280.88147948173764
3423802304,4249148766,Axial T2,2.0,2.0,189.75858577806122,236.13432593342534
3424322302,408980795,Sagittal T1,2.4107142857142856,1.7142857142857142,294.1150445169844,281.1549918581015
3424322302,1276824723,Sagittal T2/STIR,2.4107142857142856,1.7142857142857142,65.76101281384264,74.9992299128898
3424322302,3895817304,Axial T2,1.7142857142857142,1.7142857142857142,193.27343971442744,189.62701581439808
3424519397,296549988,Axial T2,1.4285714285714286,1.4285714285714286,364.9888995181406,434.7515089404683
3424519397,3723656030,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,218.81811077638292,211.99836869236657
3424519397,3725152018,Sagittal T1,1.7142857142857142,1.7142857142857142,223.55299975664607,296.7779410211789
3424519397,3995175086,Axial T2,1.4285714285714286,1.4285714285714286,359.37236686862246,396.61039293583826
3426183113,776968358,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,132.19194540480666,154.17705008408421
3426183113,859438103,Sagittal T1,1.4285714285714286,1.4285714285714286,177.06106505102042,195.72912039389203
3426183113,1345925824,Axial T2,1.4285714285714286,1.4285714285714286,187.10550445764244,179.3818742709677
3426816011,918923835,Sagittal T2/STIR,2.0,2.0,78.61083209325396,88.19377163630747
3426816011,972430749,Sagittal T1,2.2857142857142856,2.2857142857142856,133.2263089480584,231.03337409271475
3426816011,4121875733,Axial T2,2.857142857142857,2.857142857142857,260.5394787620304,223.7594049542752
3427409235,520744343,Sagittal T1,1.7142857142857142,1.7142857142857142,116.09676878563926,157.17617517440556
3427409235,1581718861,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,25.22437138918067,38.023997017058335
3427409235,4234107103,Axial T2,1.6071428571428572,1.7142857142857142,134.53843507889266,189.87603095664306
3428426893,2040108876,Axial T2,2.2857142857142856,2.2857142857142856,235.78873066804846,134.72951370725931
3428426893,2128242926,Sagittal T1,2.2857142857142856,2.2857142857142856,206.20116257440475,202.21409392147478
3428426893,2836494846,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,156.81186755952382,146.8702013490912
3429409220,533720113,Axial T2,1.1428571428571428,1.1428571428571428,67.54095725901968,94.15205620505859
3429409220,2537557169,Sagittal T1,1.4285714285714286,1.4285714285714286,158.707737763074,268.87665871614064
3429409220,2985427133,Axial T2,1.1428571428571428,1.1428571428571428,187.10304682064586,245.21270282400621
3429409220,3559571772,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,125.94436284279337,150.65215503211004
3429410502,2930006241,Sagittal T1,3.392857142857143,2.857142857142857,295.87955634262636,359.87840849286204
3429410502,3025754488,Axial T2,2.7142857142857144,2.7142857142857144,281.9980715880102,298.8156631556355
3429410502,3254131232,Axial T2,2.857142857142857,2.857142857142857,222.36069464057945,253.13216962397848
3429410502,3606206449,Sagittal T2/STIR,3.732142857142857,3.142857142857143,255.5188467030834,317.14286498727546
3429410502,4196318634,Axial T2,2.7142857142857144,2.7142857142857144,238.81517857142856,261.9803724260875
3438741348,522220560,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,108.23127538433137,147.4216647219155
3438741348,1177700739,Sagittal T1,2.2857142857142856,2.2857142857142856,121.877946470529,170.3636048071633
3438741348,1351643327,Axial T2,1.1428571428571428,1.1428571428571428,144.94968191964287,173.93953399141532
3442533162,978923687,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,25.1271559405012,35.73688569478374
3442533162,1627209042,Axial T2,2.857142857142857,2.857142857142857,111.34620597036891,153.52179525180964
3442533162,2654257125,Sagittal T1,1.7142857142857142,1.7142857142857142,118.05532877213385,149.80336873734228
3447903093,2145251421,Axial T2,1.7142857142857142,1.7142857142857142,123.40875926263362,144.81923149798922
3447903093,2628850876,Sagittal T1,1.7142857142857142,1.7142857142857142,89.01031170280612,127.76369600813447
3447903093,4097073111,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,15.695021524234694,22.561478112565958
3448721674,2339271285,Sagittal T1,1.4285714285714286,1.4285714285714286,323.526993316858,341.54599653388107
3448721674,2636050995,Axial T2,1.4285714285714286,1.4285714285714286,265.97623014049367,266.7765672177185
3448721674,2752721324,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,206.96200374681123,233.30168406115357
3449872775,983033401,Axial T2,1.4285714285714286,1.4285714285714286,239.40182404091445,256.852085002607
3449872775,2631386513,Sagittal T1,2.357142857142857,2.2857142857142856,97.95350588151928,179.68678688245487
3449872775,3790262497,Sagittal T2/STIR,2.125,2.0,72.7069426729025,90.10998768102617
3451042269,397282761,Sagittal T1,2.2857142857142856,2.2857142857142856,119.33856823979592,148.4819869964943
3451042269,761509551,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,20.447730654761905,29.745793147706216
3451042269,1223689678,Axial T2,1.7142857142857142,1.7142857142857142,159.12065898407974,166.41465356301848
3453722652,1661232309,Sagittal T2/STIR,2.0,2.0,70.54705879747732,69.40923159745113
3453722652,3615122793,Axial T2,1.4285714285714286,1.4285714285714286,282.4150471971314,263.67133150823474
3453722652,3908783249,Sagittal T1,2.2857142857142856,2.2857142857142856,143.29590286635488,232.10552285819054
3456650246,302519355,Sagittal T2/STIR,2.0,2.0,62.964087523030045,76.79951527427997
3456650246,368345857,Axial T2,2.857142857142857,2.857142857142857,245.40315673734116,235.5066808574424
3456650246,2867991957,Sagittal T1,2.2857142857142856,2.2857142857142856,109.21951951353458,203.4729571615864
3457755755,776752953,Sagittal T1,1.4285714285714286,1.4285714285714286,276.96749774128403,187.36961405953122
3457755755,1918074732,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,122.69294306264172,92.02341375881956
3457755755,3845550397,Axial T2,1.4285714285714286,1.4285714285714286,74.35161904514713,44.75682621720141
3461844320,741750228,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,21.575819781037413,27.093114011285056
3461844320,1007427594,Sagittal T1,1.7142857142857142,1.7142857142857142,126.99984321853742,168.23475835248075
3461844320,2203470399,Axial T2,1.7142857142857142,1.7142857142857142,164.37523372275047,164.29477905682717
3462160059,279953719,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,72.41314838435375,102.41175805325243
3462160059,647435976,Axial T2,1.4285714285714286,1.4285714285714286,113.63226749533948,116.79802622956261
3462160059,1304717782,Axial T2,1.4285714285714286,1.4285714285714286,101.43398995535715,112.04452701891957
3462160059,2384105604,Sagittal T1,1.1428571428571428,1.1428571428571428,86.26883104804422,114.24419919800171
3463837032,348610682,Axial T2,1.4285714285714286,1.4285714285714286,215.0315669612196,211.4268205163356
3463837032,3087361205,Sagittal T2/STIR,2.0625,2.0,72.80918068399235,80.9614615096537
3463837032,4164703157,Sagittal T1,2.0,2.0,125.45139508928571,191.93722122140198
3464714863,863126199,Sagittal T1,1.4285714285714286,1.4285714285714286,176.12190755208334,221.85555312542886
3464714863,2604922064,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,163.65391322544642,192.61139257006042
3464714863,3510459450,Axial T2,1.1428571428571428,1.1428571428571428,178.49354472257653,222.26962444211748
3466970792,2494428371,Axial T2,2.857142857142857,2.857142857142857,133.54511857392413,155.17872512415917
3466970792,3290798276,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,27.37715375212585,34.94573865261836
3466970792,4249518230,Sagittal T1,1.7142857142857142,1.7142857142857142,151.07026068239796,189.43754197535162
3469376405,1604367904,Sagittal T2/STIR,1.1428571428571428,1.1428571428571428,358.2551838580827,416.0838494963687
3469376405,2109710318,Axial T2,2.2857142857142856,2.2857142857142856,387.6936328125,385.33574878338743
3469376405,2424461695,Sagittal T1,2.2857142857142856,2.2857142857142856,604.4329108905075,738.3437978423555
3472609688,1772715091,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,72.30224111128827,93.34824119610734
3472609688,1795453103,Axial T2,1.4285714285714286,1.4285714285714286,103.50297808855684,114.98090614619676
3472609688,2169784290,Sagittal T1,1.4285714285714286,1.4285714285714286,92.89692752100841,103.72164380812158
3473524025,746208221,Sagittal T1,1.4285714285714286,1.4285714285714286,207.05980282738096,224.1817960708802
3473524025,1697065269,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,163.21100891528485,174.71672719904132
3473524025,2027677627,Axial T2,1.7142857142857142,1.7142857142857142,263.55028134300596,216.95089361399138
3477102602,457547134,Sagittal T2/STIR,1.0,1.0,243.75347576530612,267.6299951727204
3477102602,2770987099,Axial T2,1.2857142857142858,1.2857142857142858,140.86830781182152,99.8709771370047
3477102602,4028877683,Sagittal T1,1.4285714285714286,1.4285714285714286,139.4220849277211,131.1496194075229
3477618714,204135982,Axial T2,1.4285714285714286,1.4285714285714286,91.67263797470639,105.25378949795804
3477618714,334661294,Axial T2,1.4285714285714286,1.4285714285714286,81.01332828443877,99.5073599831683
3477618714,1061324496,Sagittal T1,1.1428571428571428,1.1428571428571428,70.07121989420769,94.03183706245116
3477618714,1380672552,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,57.8686881002401,85.3973789288613
3478119785,567749507,Sagittal T1,3.392857142857143,2.857142857142857,180.95394022564383,199.55763183650828
3478119785,2858916154,Axial T2,1.4285714285714286,1.4285714285714286,140.4358984375,149.18316583848528
3478119785,3677055363,Sagittal T2/STIR,2.0357142857142856,1.7142857142857142,156.07576758381924,174.99833724366684
3479263503,146242231,Axial T2,2.142857142857143,2.142857142857143,75.42083167251276,81.19358259042566
3479263503,1539442952,Sagittal T2/STIR,3.392857142857143,2.857142857142857,86.19242134353742,96.40748328693385
3479263503,3526379476,Sagittal T1,3.0535714285714284,2.5714285714285716,178.84982063137755,177.0849366551909
3480260143,127043938,Axial T2,2.2857142857142856,2.2857142857142856,578.9418702168367,411.3450025119931
3480260143,3096848587,Sagittal T1,2.2857142857142856,2.2857142857142856,599.7562916035555,513.574945790873
3480260143,3730159757,Axial T2,2.2857142857142856,2.2857142857142856,644.0374202806122,402.5089565787941
3480260143,3941109417,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,442.96068713129785,370.0316169039856
3480975258,571488072,Sagittal T2/STIR,2.5714285714285716,2.5714285714285716,109.82607569182564,149.1692103514544
3480975258,2288598684,Sagittal T1,2.0,2.0,156.89360593567784,195.75536233041592
3480975258,3705538882,Axial T2,2.0,2.0,164.25019407874757,207.5006347268305
3480977444,1082225960,Sagittal T1,2.2857142857142856,2.2857142857142856,104.92762033198696,181.75132289921964
3480977444,1692050894,Sagittal T2/STIR,2.0,2.0,76.75013729450113,83.61422409366806
